date,prov_state,country,lat,long,cum_case,location,new_case,cum_death,new_death,cum_cured,new_cured,distance_hubei
2020-03-18,Gansu,China,37.8099,101.0583,133,Gansu,0.0,2.0,0.0,91.0,0.0,1277.8412700405386
2020-03-19,Gansu,China,37.8099,101.0583,134,Gansu,1.0,2.0,0.0,91.0,0.0,1277.8412700405386
2020-03-20,Gansu,China,37.8099,101.0583,134,Gansu,0.0,2.0,0.0,98.0,7.0,1277.8412700405386
2020-03-21,Gansu,China,37.8099,101.0583,134,Gansu,0.0,2.0,0.0,113.0,15.0,1277.8412700405386
2020-03-22,Gansu,China,37.8099,101.0583,136,Gansu,2.0,2.0,0.0,114.0,1.0,1277.8412700405386
2020-03-23,Gansu,China,37.8099,101.0583,136,Gansu,0.0,2.0,0.0,114.0,0.0,1277.8412700405386
2020-03-24,Gansu,China,37.8099,101.0583,136,Gansu,0.0,2.0,0.0,119.0,5.0,1277.8412700405386
2020-03-25,Gansu,China,37.8099,101.0583,136,Gansu,0.0,2.0,0.0,119.0,0.0,1277.8412700405386
2020-03-26,Gansu,China,37.8099,101.0583,136,Gansu,0.0,2.0,0.0,121.0,2.0,1277.8412700405386
2020-03-27,Gansu,China,37.8099,101.0583,136,Gansu,0.0,2.0,0.0,123.0,2.0,1277.8412700405386
2020-03-28,Gansu,China,37.8099,101.0583,136,Gansu,0.0,2.0,0.0,125.0,2.0,1277.8412700405386
2020-03-29,Gansu,China,37.8099,101.0583,138,Gansu,2.0,2.0,0.0,125.0,0.0,1277.8412700405386
2020-03-30,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,125.0,0.0,1277.8412700405386
2020-03-31,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,125.0,0.0,1277.8412700405386
2020-04-01,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,127.0,2.0,1277.8412700405386
2020-04-02,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,127.0,0.0,1277.8412700405386
2020-04-03,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,127.0,0.0,1277.8412700405386
2020-04-04,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,131.0,4.0,1277.8412700405386
2020-04-05,Gansu,China,37.8099,101.0583,138,Gansu,0.0,2.0,0.0,131.0,0.0,1277.8412700405386
2020-04-06,Gansu,China,37.8099,101.0583,139,Gansu,1.0,2.0,0.0,132.0,1.0,1277.8412700405386
2020-04-07,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,132.0,0.0,1277.8412700405386
2020-04-08,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,133.0,1.0,1277.8412700405386
2020-04-09,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,135.0,2.0,1277.8412700405386
2020-04-10,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,135.0,0.0,1277.8412700405386
2020-04-11,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,135.0,0.0,1277.8412700405386
2020-04-12,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,135.0,0.0,1277.8412700405386
2020-04-13,Gansu,China,37.8099,101.0583,139,Gansu,0.0,2.0,0.0,135.0,0.0,1277.8412700405386
2020-01-22,Guangdong,China,23.3417,113.4244,26,Guangdong,26.0,,,,,856.7393132139728
2020-01-23,Guangdong,China,23.3417,113.4244,32,Guangdong,6.0,,,2.0,2.0,856.7393132139728
2020-01-24,Guangdong,China,23.3417,113.4244,53,Guangdong,21.0,,,2.0,0.0,856.7393132139728
2020-01-25,Guangdong,China,23.3417,113.4244,78,Guangdong,25.0,,,2.0,0.0,856.7393132139728
2020-01-26,Guangdong,China,23.3417,113.4244,111,Guangdong,33.0,,,2.0,0.0,856.7393132139728
2020-01-27,Guangdong,China,23.3417,113.4244,151,Guangdong,40.0,,,4.0,2.0,856.7393132139728
2020-01-28,Guangdong,China,23.3417,113.4244,207,Guangdong,56.0,,,4.0,0.0,856.7393132139728
2020-01-29,Guangdong,China,23.3417,113.4244,277,Guangdong,70.0,,,5.0,1.0,856.7393132139728
2020-01-30,Guangdong,China,23.3417,113.4244,354,Guangdong,77.0,,,10.0,5.0,856.7393132139728
2020-01-31,Guangdong,China,23.3417,113.4244,436,Guangdong,82.0,,,11.0,1.0,856.7393132139728
2020-02-01,Guangdong,China,23.3417,113.4244,535,Guangdong,99.0,,,14.0,3.0,856.7393132139728
2020-02-02,Guangdong,China,23.3417,113.4244,632,Guangdong,97.0,,,15.0,1.0,856.7393132139728
2020-02-03,Guangdong,China,23.3417,113.4244,725,Guangdong,93.0,,,21.0,6.0,856.7393132139728
2020-02-04,Guangdong,China,23.3417,113.4244,813,Guangdong,88.0,,,30.0,9.0,856.7393132139728
2020-02-05,Guangdong,China,23.3417,113.4244,895,Guangdong,82.0,,,49.0,19.0,856.7393132139728
2020-02-06,Guangdong,China,23.3417,113.4244,970,Guangdong,75.0,,,69.0,20.0,856.7393132139728
2020-02-07,Guangdong,China,23.3417,113.4244,1034,Guangdong,64.0,1.0,1.0,88.0,19.0,856.7393132139728
2020-02-08,Guangdong,China,23.3417,113.4244,1095,Guangdong,61.0,1.0,0.0,112.0,24.0,856.7393132139728
2020-02-09,Guangdong,China,23.3417,113.4244,1131,Guangdong,36.0,1.0,0.0,141.0,29.0,856.7393132139728
2020-02-10,Guangdong,China,23.3417,113.4244,1159,Guangdong,28.0,1.0,0.0,167.0,26.0,856.7393132139728
2020-02-11,Guangdong,China,23.3417,113.4244,1177,Guangdong,18.0,1.0,0.0,212.0,45.0,856.7393132139728
2020-02-12,Guangdong,China,23.3417,113.4244,1219,Guangdong,42.0,1.0,0.0,275.0,63.0,856.7393132139728
2020-02-13,Guangdong,China,23.3417,113.4244,1241,Guangdong,22.0,2.0,1.0,314.0,39.0,856.7393132139728
2020-02-14,Guangdong,China,23.3417,113.4244,1261,Guangdong,20.0,2.0,0.0,362.0,48.0,856.7393132139728
2020-02-15,Guangdong,China,23.3417,113.4244,1294,Guangdong,33.0,2.0,0.0,410.0,48.0,856.7393132139728
2020-02-16,Guangdong,China,23.3417,113.4244,1316,Guangdong,22.0,2.0,0.0,465.0,55.0,856.7393132139728
2020-02-17,Guangdong,China,23.3417,113.4244,1322,Guangdong,6.0,4.0,2.0,524.0,59.0,856.7393132139728
2020-02-18,Guangdong,China,23.3417,113.4244,1328,Guangdong,6.0,4.0,0.0,565.0,41.0,856.7393132139728
2020-02-19,Guangdong,China,23.3417,113.4244,1331,Guangdong,3.0,5.0,1.0,606.0,41.0,856.7393132139728
2020-02-20,Guangdong,China,23.3417,113.4244,1332,Guangdong,1.0,5.0,0.0,642.0,36.0,856.7393132139728
2020-02-21,Guangdong,China,23.3417,113.4244,1333,Guangdong,1.0,5.0,0.0,690.0,48.0,856.7393132139728
2020-02-22,Guangdong,China,23.3417,113.4244,1339,Guangdong,6.0,5.0,0.0,728.0,38.0,856.7393132139728
2020-02-23,Guangdong,China,23.3417,113.4244,1342,Guangdong,3.0,6.0,1.0,755.0,27.0,856.7393132139728
2020-02-24,Guangdong,China,23.3417,113.4244,1345,Guangdong,3.0,6.0,0.0,786.0,31.0,856.7393132139728
2020-02-25,Guangdong,China,23.3417,113.4244,1347,Guangdong,2.0,7.0,1.0,822.0,36.0,856.7393132139728
2020-02-26,Guangdong,China,23.3417,113.4244,1347,Guangdong,0.0,7.0,0.0,851.0,29.0,856.7393132139728
2020-02-27,Guangdong,China,23.3417,113.4244,1347,Guangdong,0.0,7.0,0.0,890.0,39.0,856.7393132139728
2020-02-28,Guangdong,China,23.3417,113.4244,1348,Guangdong,1.0,7.0,0.0,935.0,45.0,856.7393132139728
2020-02-29,Guangdong,China,23.3417,113.4244,1349,Guangdong,1.0,7.0,0.0,983.0,48.0,856.7393132139728
2020-03-01,Guangdong,China,23.3417,113.4244,1349,Guangdong,0.0,7.0,0.0,1016.0,33.0,856.7393132139728
2020-03-02,Guangdong,China,23.3417,113.4244,1350,Guangdong,1.0,7.0,0.0,1059.0,43.0,856.7393132139728
2020-03-03,Guangdong,China,23.3417,113.4244,1350,Guangdong,0.0,7.0,0.0,1101.0,42.0,856.7393132139728
2020-03-04,Guangdong,China,23.3417,113.4244,1350,Guangdong,0.0,7.0,0.0,1133.0,32.0,856.7393132139728
2020-03-05,Guangdong,China,23.3417,113.4244,1351,Guangdong,1.0,7.0,0.0,1181.0,48.0,856.7393132139728
2020-03-06,Guangdong,China,23.3417,113.4244,1352,Guangdong,1.0,7.0,0.0,1216.0,35.0,856.7393132139728
2020-03-07,Guangdong,China,23.3417,113.4244,1352,Guangdong,0.0,7.0,0.0,1237.0,21.0,856.7393132139728
2020-03-08,Guangdong,China,23.3417,113.4244,1352,Guangdong,0.0,7.0,0.0,1256.0,19.0,856.7393132139728
2020-03-09,Guangdong,China,23.3417,113.4244,1352,Guangdong,0.0,8.0,1.0,1260.0,4.0,856.7393132139728
2020-03-10,Guangdong,China,23.3417,113.4244,1353,Guangdong,1.0,8.0,0.0,1274.0,14.0,856.7393132139728
2020-03-11,Guangdong,China,23.3417,113.4244,1356,Guangdong,3.0,8.0,0.0,1282.0,8.0,856.7393132139728
2020-03-12,Guangdong,China,23.3417,113.4244,1356,Guangdong,0.0,8.0,0.0,1289.0,7.0,856.7393132139728
2020-03-13,Guangdong,China,23.3417,113.4244,1356,Guangdong,0.0,8.0,0.0,1296.0,7.0,856.7393132139728
2020-03-14,Guangdong,China,23.3417,113.4244,1356,Guangdong,0.0,8.0,0.0,1299.0,3.0,856.7393132139728
2020-03-15,Guangdong,China,23.3417,113.4244,1360,Guangdong,4.0,8.0,0.0,1304.0,5.0,856.7393132139728
2020-03-16,Guangdong,China,23.3417,113.4244,1361,Guangdong,1.0,8.0,0.0,1306.0,2.0,856.7393132139728
2020-03-17,Guangdong,China,23.3417,113.4244,1364,Guangdong,3.0,8.0,0.0,1307.0,1.0,856.7393132139728
2020-03-18,Guangdong,China,23.3417,113.4244,1370,Guangdong,6.0,8.0,0.0,1313.0,6.0,856.7393132139728
2020-03-19,Guangdong,China,23.3417,113.4244,1378,Guangdong,8.0,8.0,0.0,1318.0,5.0,856.7393132139728
2020-03-20,Guangdong,China,23.3417,113.4244,1395,Guangdong,17.0,8.0,0.0,1323.0,5.0,856.7393132139728
2020-03-21,Guangdong,China,23.3417,113.4244,1400,Guangdong,5.0,8.0,0.0,1325.0,2.0,856.7393132139728
2020-03-22,Guangdong,China,23.3417,113.4244,1413,Guangdong,13.0,8.0,0.0,1329.0,4.0,856.7393132139728
2020-03-23,Guangdong,China,23.3417,113.4244,1415,Guangdong,2.0,8.0,0.0,1332.0,3.0,856.7393132139728
2020-03-24,Guangdong,China,23.3417,113.4244,1428,Guangdong,13.0,8.0,0.0,1333.0,1.0,856.7393132139728
2020-03-25,Guangdong,China,23.3417,113.4244,1433,Guangdong,5.0,8.0,0.0,1336.0,3.0,856.7393132139728
2020-03-26,Guangdong,China,23.3417,113.4244,1448,Guangdong,15.0,8.0,0.0,1336.0,0.0,856.7393132139728
2020-03-27,Guangdong,China,23.3417,113.4244,1456,Guangdong,8.0,8.0,0.0,1337.0,1.0,856.7393132139728
2020-03-28,Guangdong,China,23.3417,113.4244,1467,Guangdong,11.0,8.0,0.0,1341.0,4.0,856.7393132139728
2020-03-29,Guangdong,China,23.3417,113.4244,1475,Guangdong,8.0,8.0,0.0,1349.0,8.0,856.7393132139728
2020-03-30,Guangdong,China,23.3417,113.4244,1484,Guangdong,9.0,8.0,0.0,1351.0,2.0,856.7393132139728
2020-03-31,Guangdong,China,23.3417,113.4244,1494,Guangdong,10.0,8.0,0.0,1356.0,5.0,856.7393132139728
2020-04-01,Guangdong,China,23.3417,113.4244,1501,Guangdong,7.0,8.0,0.0,1357.0,1.0,856.7393132139728
2020-04-02,Guangdong,China,23.3417,113.4244,1507,Guangdong,6.0,8.0,0.0,1365.0,8.0,856.7393132139728
2020-04-03,Guangdong,China,23.3417,113.4244,1514,Guangdong,7.0,8.0,0.0,1368.0,3.0,856.7393132139728
2020-04-04,Guangdong,China,23.3417,113.4244,1516,Guangdong,2.0,8.0,0.0,1378.0,10.0,856.7393132139728
